19.12.2016,115.1995,1.0
16.12.2016,114.5378,1.0
15.12.2016,114.3896,1.0
14.12.2016,113.7674,1.0
13.12.2016,113.7674,1.0
12.12.2016,111.9007,1.0
09.12.2016,112.5427,1.0
08.12.2016,110.7353,1.0
07.12.2016,109.6588,1.0
06.12.2016,108.5921,1.0
05.12.2016,107.7625,1.0
02.12.2016,108.5427,1.0
01.12.2016,108.1378,1.0
30.11.2016,109.1551,1.0
29.11.2016,110.0834,1.0
28.11.2016,110.1921,1.0
25.11.2016,110.4094,1.0
23.11.2016,109.8563,1.0
22.11.2016,110.4193,1.0
21.11.2016,110.3501,1.0
18.11.2016,108.7007,1.0
17.11.2016,108.5921,1.0
16.11.2016,108.6316,1.0
15.11.2016,105.7872,1.0
14.11.2016,104.4045,1.0
11.11.2016,107.0909,1.0
10.11.2016,106.4588,1.0
09.11.2016,109.5106,1.0
08.11.2016,109.6884,1.0
07.11.2016,109.0464,1.0
04.11.2016,107.4958,1.0
03.11.2016,108.4736,1.0
02.11.2016,109.6428,1.0
01.11.2016,109.5446,1.0
31.10.2016,111.5588,1.0
28.10.2016,111.7356,1.0
27.10.2016,112.4824,1.0
26.10.2016,113.573,1.0
25.10.2016,116.1866,1.0
24.10.2016,115.5971,1.0
21.10.2016,114.5654,1.0
20.10.2016,115.0174,1.0
19.10.2016,115.0763,1.0
18.10.2016,115.4202,1.0
17.10.2016,115.4988,1.0
14.10.2016,115.5774,1.0
13.10.2016,114.9388,1.0
12.10.2016,115.2925,1.0
11.10.2016,114.2706,1.0
10.10.2016,114.025,1.0
07.10.2016,112.0697,1.0
06.10.2016,111.9027,1.0
05.10.2016,111.0773,1.0
04.10.2016,111.0282,1.0
03.10.2016,110.5566,1.0
30.09.2016,111.0773,1.0
29.09.2016,110.2225,1.0
28.09.2016,111.9616,1.0
27.09.2016,111.1166,1.0
26.09.2016,110.9103,1.0
23.09.2016,110.7433,1.0
22.09.2016,112.6199,1.0
21.09.2016,111.5686,1.0
20.09.2016,111.5883,1.0
19.09.2016,111.5981,1.0
16.09.2016,112.9147,1.0
15.09.2016,113.5534,1.0
14.09.2016,109.8197,1.0
13.09.2016,106.0663,1.0
12.09.2016,103.6001,1.0
09.09.2016,101.3304,1.0
08.09.2016,103.6787,1.0
07.09.2016,106.4692,1.0
06.09.2016,105.8207,1.0
02.09.2016,105.8502,1.0
01.09.2016,104.8676,1.0
31.08.2016,104.2486,1.0
30.08.2016,104.1504,1.0
29.08.2016,104.956,1.0
26.08.2016,105.074,1.0
25.08.2016,105.693,1.0
24.08.2016,106.1449,1.0
23.08.2016,106.9506,1.0
22.08.2016,106.6166,1.0
19.08.2016,107.4517,1.0
18.08.2016,107.1766,1.0
17.08.2016,107.3142,1.0
16.08.2016,107.4714,1.0
15.08.2016,107.5696,1.0
12.08.2016,106.2923,1.0
11.08.2016,106.0467,1.0
10.08.2016,106.1155,1.0
09.08.2016,106.9113,1.0
08.08.2016,106.479,1.0
05.08.2016,105.6045,1.0
04.08.2016,104.0226,1.0
03.08.2016,103.3874,1.0
02.08.2016,102.1071,1.0
01.08.2016,103.6415,1.0
29.07.2016,101.8433,1.0
28.07.2016,101.9703,1.0
27.07.2016,100.6119,1.0
26.07.2016,94.4745,1.0
25.07.2016,95.1293,1.0
22.07.2016,96.4193,1.0
21.07.2016,97.1718,1.0
20.07.2016,97.6898,1.0
19.07.2016,97.6018,1.0
18.07.2016,97.5627,1.0
15.07.2016,96.5366,1.0
14.07.2016,96.5464,1.0
13.07.2016,94.67,1.0
12.07.2016,95.2075,1.0
11.07.2016,94.7775,1.0
08.07.2016,94.4843,1.0
07.07.2016,93.7611,1.0
06.07.2016,93.3604,1.0
05.07.2016,92.8327,1.0
01.07.2016,93.7122,1.0
30.06.2016,93.4288,1.0
29.06.2016,92.2561,1.0
28.06.2016,91.4645,1.0
27.06.2016,89.9497,1.0
24.06.2016,91.2788,1.0
23.06.2016,93.9175,1.0
22.06.2016,93.38,1.0
21.06.2016,93.7318,1.0
20.06.2016,92.9402,1.0
17.06.2016,93.1649,1.0
16.06.2016,95.3345,1.0
15.06.2016,94.9338,1.0
14.06.2016,95.2466,1.0
13.06.2016,95.1293,1.0
10.06.2016,96.5855,1.0
09.06.2016,97.3868,1.0
08.06.2016,96.693,1.0
07.06.2016,96.7809,1.0
06.06.2016,96.39,1.0
03.06.2016,95.6961,1.0
02.06.2016,95.5007,1.0
01.06.2016,96.2239,1.0
31.05.2016,97.5921,1.0
27.05.2016,98.0709,1.0
26.05.2016,98.1296,1.0
25.05.2016,97.3575,1.0
24.05.2016,95.6766,1.0
23.05.2016,94.24,1.0
20.05.2016,93.0574,1.0
19.05.2016,92.0606,1.0
18.05.2016,92.4124,1.0
17.05.2016,91.3667,1.0
16.05.2016,91.7479,1.0
13.05.2016,88.4642,1.0
12.05.2016,88.2883,1.0
11.05.2016,90.409,1.0
10.05.2016,91.2983,1.0
09.05.2016,90.6826,1.0
06.05.2016,90.6142,1.0
05.05.2016,91.1224,1.0
04.05.2016,91.4915,1.0
03.05.2016,92.4532,1.0
02.05.2016,90.9573,1.0
29.04.2016,91.0544,1.0
28.04.2016,92.1132,1.0
27.04.2016,95.0175,1.0
26.04.2016,101.3605,1.0
25.04.2016,102.0695,1.0
22.04.2016,102.6523,1.0
21.04.2016,102.934,1.0
20.04.2016,104.0608,1.0
19.04.2016,103.8471,1.0
18.04.2016,104.4008,1.0
15.04.2016,106.7029,1.0
14.04.2016,108.8884,1.0
13.04.2016,108.8301,1.0
12.04.2016,107.276,1.0
11.04.2016,105.8967,1.0
08.04.2016,105.547,1.0
07.04.2016,105.4304,1.0
06.04.2016,107.7811,1.0
05.04.2016,106.664,1.0
04.04.2016,107.9365,1.0
01.04.2016,106.8389,1.0
31.03.2016,105.8675,1.0
30.03.2016,106.4212,1.0
29.03.2016,104.595,1.0
28.03.2016,102.1764,1.0
24.03.2016,102.6426,1.0
23.03.2016,103.0895,1.0
22.03.2016,103.6626,1.0
21.03.2016,102.8758,1.0
18.03.2016,102.8855,1.0
17.03.2016,102.7689,1.0
16.03.2016,102.934,1.0
15.03.2016,101.5839,1.0
14.03.2016,99.5829,1.0
11.03.2016,99.3303,1.0
10.03.2016,98.2716,1.0
09.03.2016,98.223,1.0
08.03.2016,98.1356,1.0
07.03.2016,98.9515,1.0
04.03.2016,100.0588,1.0
03.03.2016,98.5921,1.0
02.03.2016,97.8636,1.0
01.03.2016,97.6499,1.0
29.02.2016,93.9199,1.0
26.02.2016,94.1336,1.0
25.02.2016,93.9879,1.0
24.02.2016,93.3468,1.0
23.02.2016,91.9772,1.0
22.02.2016,94.1045,1.0
19.02.2016,93.2885,1.0
18.02.2016,93.5022,1.0
17.02.2016,95.3089,1.0
16.02.2016,93.8713,1.0
12.02.2016,91.2973,1.0
11.02.2016,91.0156,1.0
10.02.2016,91.5692,1.0
09.02.2016,92.2686,1.0
08.02.2016,92.288,1.0
05.02.2016,91.3264,1.0
04.02.2016,93.8325,1.0
03.02.2016,93.0885,1.0
02.02.2016,91.2818,1.0
01.02.2016,93.1658,1.0
29.01.2016,94.045,1.0
28.01.2016,90.905,1.0
27.01.2016,90.2577,1.0
26.01.2016,96.6053,1.0
25.01.2016,96.0739,1.0
22.01.2016,97.9869,1.0
21.01.2016,93.0402,1.0
20.01.2016,93.5137,1.0
19.01.2016,93.3881,1.0
15.01.2016,93.8421,1.0
14.01.2016,96.1512,1.0
13.01.2016,94.0933,1.0
12.01.2016,96.5763,1.0
11.01.2016,95.1948,1.0
08.01.2016,93.6779,1.0
07.01.2016,93.1852,1.0
06.01.2016,97.2913,1.0
05.01.2016,99.2333,1.0
04.01.2016,101.7839,1.0
31.12.2015,101.6969,1.0
30.12.2015,103.6872,1.0
29.12.2015,105.0591,1.0
28.12.2015,103.2041,1.0
24.12.2015,104.3732,1.0
23.12.2015,104.9335,1.0
22.12.2015,103.6003,1.0
21.12.2015,103.6969,1.0
18.12.2015,102.4409,1.0
17.12.2015,105.291,1.0
16.12.2015,107.5711,1.0
15.12.2015,106.7499,1.0
14.12.2015,108.6725,1.0
11.12.2015,109.3488,1.0
10.12.2015,112.2376,1.0
09.12.2015,111.7063,1.0
08.12.2015,114.2279,1.0
07.12.2015,114.2762,1.0
04.12.2015,115.0008,1.0
03.12.2015,111.3005,1.0
02.12.2015,112.3439,1.0
01.12.2015,113.368,1.0
30.11.2015,114.2955,1.0
27.11.2015,113.8221,1.0
25.11.2015,114.0347,1.0
24.11.2015,114.8559,1.0
23.11.2015,113.7642,1.0
20.11.2015,115.2617,1.0
19.11.2015,114.7593,1.0
18.11.2015,113.3197,1.0
17.11.2015,109.8416,1.0
16.11.2015,110.3102,1.0
13.11.2015,108.5373,1.0
12.11.2015,111.8029,1.0
11.11.2015,112.1797,1.0
